DrugBank ID,Name,Type,UniProt ID,UniProt Name
DB06408,Taribavirin,SmallMoleculeDrug,P20839,Inosine-5'-monophosphate dehydrogenase 1
DB06408,Taribavirin,SmallMoleculeDrug,P26676,RNA-directed RNA polymerase L
DB06408,Taribavirin,SmallMoleculeDrug,P22413,Ectonucleotide pyrophosphatase/phosphodiesterase family member 1
DB06410,Doxercalciferol,SmallMoleculeDrug,P11473,Vitamin D3 receptor
DB06412,Oxymetholone,SmallMoleculeDrug,P10275,Androgen receptor
DB06412,Oxymetholone,SmallMoleculeDrug,P16860,Natriuretic peptides B
DB06413,Armodafinil,SmallMoleculeDrug,Q01959,Sodium-dependent dopamine transporter
DB06414,Etravirine,SmallMoleculeDrug,P03366,Gag-Pol polyprotein
DB06414,Etravirine,SmallMoleculeDrug,P04585,Gag-Pol polyprotein
DB06420,Annamycin,SmallMoleculeDrug,P11388,DNA topoisomerase 2-alpha
DB06421,Declopramide,SmallMoleculeDrug,P11388,DNA topoisomerase 2-alpha
DB06421,Declopramide,SmallMoleculeDrug,Q02880,DNA topoisomerase 2-beta
DB06422,Ticalopride,SmallMoleculeDrug,Q13639,5-hydroxytryptamine receptor 4
DB06422,Ticalopride,SmallMoleculeDrug,P46098,5-hydroxytryptamine receptor 3A
DB06429,Talnetant,SmallMoleculeDrug,P29371,Neuromedin-K receptor
DB06433,Tezacitabine,SmallMoleculeDrug,P23921,Ribonucleoside-diphosphate reductase large subunit
DB06436,Semaxanib,SmallMoleculeDrug,P35968,Vascular endothelial growth factor receptor 2
DB06439,Tyloxapol,SmallMoleculeDrug,P06858,Lipoprotein lipase
DB06441,Cangrelor,SmallMoleculeDrug,Q9H244,P2Y purinoceptor 12
DB06442,Avasimibe,SmallMoleculeDrug,P23141,Liver carboxylesterase 1
DB06444,Dexanabinol,SmallMoleculeDrug,P01375,Tumor necrosis factor
DB06446,Dotarizine,SmallMoleculeDrug,P28223,5-hydroxytryptamine receptor 2A
DB06446,Dotarizine,SmallMoleculeDrug,P08908,5-hydroxytryptamine receptor 1A
DB06446,Dotarizine,SmallMoleculeDrug,O00555,Voltage-dependent P/Q-type calcium channel subunit alpha-1A
DB06446,Dotarizine,SmallMoleculeDrug,P28335,5-hydroxytryptamine receptor 2C
DB06447,E5531,SmallMoleculeDrug,O00206,Toll-like receptor 4
DB06448,Lonafarnib,SmallMoleculeDrug,P49354,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha
DB06448,Lonafarnib,SmallMoleculeDrug,P17936,Insulin-like growth factor-binding protein 3
DB06451,Aprinocarsen,SmallMoleculeDrug,P17252,Protein kinase C alpha type
DB06454,Sarizotan,SmallMoleculeDrug,P08908,5-hydroxytryptamine receptor 1A
DB06454,Sarizotan,SmallMoleculeDrug,P14416,D(2) dopamine receptor
DB06454,Sarizotan,SmallMoleculeDrug,P35462,D(3) dopamine receptor
DB06457,Tecastemizole,SmallMoleculeDrug,Q12809,Potassium voltage-gated channel subfamily H member 2
DB06460,Enrasentan,SmallMoleculeDrug,P25101,Endothelin-1 receptor
DB06460,Enrasentan,SmallMoleculeDrug,P24530,Endothelin B receptor
DB06468,Cariporide,SmallMoleculeDrug,P19634,Sodium/hydrogen exchanger 1
DB06469,Lestaurtinib,SmallMoleculeDrug,P36888,Receptor-type tyrosine-protein kinase FLT3
DB06470,Clomethiazole,SmallMoleculeDrug,P14867,Gamma-aminobutyric acid receptor subunit alpha-1
DB06471,Naxifylline,SmallMoleculeDrug,P30542,Adenosine receptor A1
DB06472,Fradafiban,SmallMoleculeDrug,P08514,Integrin alpha-IIb
DB06472,Fradafiban,SmallMoleculeDrug,P05106,Integrin beta-3
DB06475,Ruplizumab,BiotechDrug,P29965,CD40 ligand
DB06477,Sumanirole,SmallMoleculeDrug,P14416,D(2) dopamine receptor
DB06477,Sumanirole,SmallMoleculeDrug,P35462,D(3) dopamine receptor
DB06477,Sumanirole,SmallMoleculeDrug,P21917,D(4) dopamine receptor
DB06479,Propentofylline,SmallMoleculeDrug,P27815,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A"
DB06480,Prucalopride,SmallMoleculeDrug,Q13639,5-hydroxytryptamine receptor 4
DB06481,Manitimus,SmallMoleculeDrug,Q02127,"Dihydroorotate dehydrogenase (quinone), mitochondrial"
DB06486,Enzastaurin,SmallMoleculeDrug,P05771,Protein kinase C beta type
DB06486,Enzastaurin,SmallMoleculeDrug,Q96GD4,Aurora kinase B
DB06486,Enzastaurin,SmallMoleculeDrug,O14965,Aurora kinase A
DB06486,Enzastaurin,SmallMoleculeDrug,Q96Q40,Cyclin-dependent kinase 15
DB06486,Enzastaurin,SmallMoleculeDrug,O14757,Serine/threonine-protein kinase Chk1
DB06486,Enzastaurin,SmallMoleculeDrug,O96017,Serine/threonine-protein kinase Chk2
DB06486,Enzastaurin,SmallMoleculeDrug,P31749,RAC-alpha serine/threonine-protein kinase
DB06486,Enzastaurin,SmallMoleculeDrug,P27986,Phosphatidylinositol 3-kinase regulatory subunit alpha
DB06492,Mirococept,BiotechDrug,P01024,Complement C3
DB06494,Sufugolix,SmallMoleculeDrug,P30968,Gonadotropin-releasing hormone receptor
DB06495,Onercept,BiotechDrug,P01375,Tumor necrosis factor
DB06497,Aplaviroc,SmallMoleculeDrug,P51681,C-C chemokine receptor type 5
DB06506,Repinotan,SmallMoleculeDrug,P08908,5-hydroxytryptamine receptor 1A
DB06510,Muraglitazar,SmallMoleculeDrug,Q07869,Peroxisome proliferator-activated receptor alpha
DB06510,Muraglitazar,SmallMoleculeDrug,P37231,Peroxisome proliferator-activated receptor gamma
DB06512,Deramciclane,SmallMoleculeDrug,P28223,5-hydroxytryptamine receptor 2A
DB06512,Deramciclane,SmallMoleculeDrug,P28335,5-hydroxytryptamine receptor 2C
DB06515,Resiniferatoxin,SmallMoleculeDrug,Q8NER1,Transient receptor potential cation channel subfamily V member 1
DB06518,R-1487,SmallMoleculeDrug,Q16539,Mitogen-activated protein kinase 14
DB06521,Ertiprotafib,SmallMoleculeDrug,P18031,Tyrosine-protein phosphatase non-receptor type 1
DB06521,Ertiprotafib,SmallMoleculeDrug,O14920,Inhibitor of nuclear factor kappa-B kinase subunit beta
DB06521,Ertiprotafib,SmallMoleculeDrug,Q07869,Peroxisome proliferator-activated receptor alpha
DB06521,Ertiprotafib,SmallMoleculeDrug,P37231,Peroxisome proliferator-activated receptor gamma
DB06525,Ganstigmine,SmallMoleculeDrug,P22303,Acetylcholinesterase
DB06530,Resiquimod,SmallMoleculeDrug,Q9NYK1,Toll-like receptor 7
DB06530,Resiquimod,SmallMoleculeDrug,Q9NR97,Toll-like receptor 8
DB06533,Ragaglitazar,SmallMoleculeDrug,Q07869,Peroxisome proliferator-activated receptor alpha
DB06533,Ragaglitazar,SmallMoleculeDrug,P37231,Peroxisome proliferator-activated receptor gamma
DB06534,Thrombopoietin,BiotechDrug,P40238,Thrombopoietin receptor
DB06536,Tesaglitazar,SmallMoleculeDrug,Q07869,Peroxisome proliferator-activated receptor alpha
DB06536,Tesaglitazar,SmallMoleculeDrug,P37231,Peroxisome proliferator-activated receptor gamma
DB06538,Robalzotan,SmallMoleculeDrug,P08908,5-hydroxytryptamine receptor 1A
DB06543,Astaxanthin,SmallMoleculeDrug,P25963,NF-kappa-B inhibitor alpha
DB06548,Minodronic acid,SmallMoleculeDrug,P14324,Farnesyl pyrophosphate synthase
DB06548,Minodronic acid,SmallMoleculeDrug,O95749,Geranylgeranyl pyrophosphate synthase
DB06549,Labradimil,SmallMoleculeDrug,P30411,B2 bradykinin receptor
DB06550,Bivatuzumab,BiotechDrug,P16070,CD44 antigen
DB06558,Tezosentan,SmallMoleculeDrug,P25101,Endothelin-1 receptor
DB06558,Tezosentan,SmallMoleculeDrug,P24530,Endothelin B receptor
DB06560,Pascolizumab,BiotechDrug,P05112,Interleukin-4
DB06579,Adipiplon,SmallMoleculeDrug,P14867,Gamma-aminobutyric acid receptor subunit alpha-1
DB06579,Adipiplon,SmallMoleculeDrug,P47869,Gamma-aminobutyric acid receptor subunit alpha-2
DB06579,Adipiplon,SmallMoleculeDrug,P34903,Gamma-aminobutyric acid receptor subunit alpha-3
DB06579,Adipiplon,SmallMoleculeDrug,P48169,Gamma-aminobutyric acid receptor subunit alpha-4
DB06579,Adipiplon,SmallMoleculeDrug,P31644,Gamma-aminobutyric acid receptor subunit alpha-5
DB06579,Adipiplon,SmallMoleculeDrug,Q16445,Gamma-aminobutyric acid receptor subunit alpha-6
DB06579,Adipiplon,SmallMoleculeDrug,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1
DB06579,Adipiplon,SmallMoleculeDrug,P18507,Gamma-aminobutyric acid receptor subunit gamma-2
DB06579,Adipiplon,SmallMoleculeDrug,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3
DB06581,Bevirimat,SmallMoleculeDrug,P04585,Gag-Pol polyprotein
DB06586,Cetilistat,SmallMoleculeDrug,P16233,Pancreatic triacylglycerol lipase
DB06587,Mitemcinal,SmallMoleculeDrug,O43193,Motilin receptor
DB06589,Pazopanib,SmallMoleculeDrug,P17948,Vascular endothelial growth factor receptor 1
DB06589,Pazopanib,SmallMoleculeDrug,P35968,Vascular endothelial growth factor receptor 2
DB06589,Pazopanib,SmallMoleculeDrug,P35916,Vascular endothelial growth factor receptor 3
DB06589,Pazopanib,SmallMoleculeDrug,P16234,Platelet-derived growth factor receptor alpha
DB06589,Pazopanib,SmallMoleculeDrug,P09619,Platelet-derived growth factor receptor beta
DB06589,Pazopanib,SmallMoleculeDrug,P10721,Mast/stem cell growth factor receptor Kit
DB06589,Pazopanib,SmallMoleculeDrug,P22607,Fibroblast growth factor receptor 3
DB06589,Pazopanib,SmallMoleculeDrug,Q08881,Tyrosine-protein kinase ITK/TSK
DB06589,Pazopanib,SmallMoleculeDrug,P05230,Fibroblast growth factor 1
DB06589,Pazopanib,SmallMoleculeDrug,Q9UQQ2,SH2B adapter protein 3
DB06594,Agomelatine,SmallMoleculeDrug,P28335,5-hydroxytryptamine receptor 2C
DB06594,Agomelatine,SmallMoleculeDrug,P48039,Melatonin receptor type 1A
DB06594,Agomelatine,SmallMoleculeDrug,P49286,Melatonin receptor type 1B
DB06595,Midostaurin,SmallMoleculeDrug,P17252,Protein kinase C alpha type
DB06595,Midostaurin,SmallMoleculeDrug,P35968,Vascular endothelial growth factor receptor 2
DB06595,Midostaurin,SmallMoleculeDrug,P10721,Mast/stem cell growth factor receptor Kit
DB06595,Midostaurin,SmallMoleculeDrug,P16234,Platelet-derived growth factor receptor alpha
DB06595,Midostaurin,SmallMoleculeDrug,P09619,Platelet-derived growth factor receptor beta
DB06595,Midostaurin,SmallMoleculeDrug,P36888,Receptor-type tyrosine-protein kinase FLT3
DB06599,Lexatumumab,BiotechDrug,O14763,Tumor necrosis factor receptor superfamily member 10B
DB06602,Reslizumab,BiotechDrug,P05113,Interleukin-5
DB06603,Panobinostat,SmallMoleculeDrug,Q13547,Histone deacetylase 1
DB06603,Panobinostat,SmallMoleculeDrug,Q969S8,Histone deacetylase 10
DB06603,Panobinostat,SmallMoleculeDrug,Q96DB2,Histone deacetylase 11
DB06603,Panobinostat,SmallMoleculeDrug,Q92769,Histone deacetylase 2
DB06603,Panobinostat,SmallMoleculeDrug,O15379,Histone deacetylase 3
DB06603,Panobinostat,SmallMoleculeDrug,P56524,Histone deacetylase 4
DB06603,Panobinostat,SmallMoleculeDrug,Q9UQL6,Histone deacetylase 5
DB06603,Panobinostat,SmallMoleculeDrug,Q9UBN7,Histone deacetylase 6
DB06603,Panobinostat,SmallMoleculeDrug,Q8WUI4,Histone deacetylase 7
DB06603,Panobinostat,SmallMoleculeDrug,Q9BY41,Histone deacetylase 8
DB06603,Panobinostat,SmallMoleculeDrug,Q9UKV0,Histone deacetylase 9
DB06605,Apixaban,SmallMoleculeDrug,P00742,Coagulation factor X
DB06607,Catumaxomab,BiotechDrug,P16422,Epithelial cell adhesion molecule
DB06607,Catumaxomab,BiotechDrug,P12318,Low affinity immunoglobulin gamma Fc region receptor II-a
DB06607,Catumaxomab,BiotechDrug,P08637,Low affinity immunoglobulin gamma Fc region receptor III-A
DB06607,Catumaxomab,BiotechDrug,O75015,Low affinity immunoglobulin gamma Fc region receptor III-B
DB06607,Catumaxomab,BiotechDrug,P07766,T-cell surface glycoprotein CD3 epsilon chain
DB06607,Catumaxomab,BiotechDrug,P12314,High affinity immunoglobulin gamma Fc receptor I
DB06612,Mepolizumab,BiotechDrug,P05113,Interleukin-5
DB06614,Peramivir,SmallMoleculeDrug,P03472,Neuraminidase
DB06614,Peramivir,SmallMoleculeDrug,P06818,Neuraminidase
DB06614,Peramivir,SmallMoleculeDrug,P27907,Neuraminidase
DB06616,Bosutinib,SmallMoleculeDrug,P11274,Breakpoint cluster region protein
DB06616,Bosutinib,SmallMoleculeDrug,P00519,Tyrosine-protein kinase ABL1
DB06616,Bosutinib,SmallMoleculeDrug,P07948,Tyrosine-protein kinase Lyn
DB06616,Bosutinib,SmallMoleculeDrug,P08631,Tyrosine-protein kinase HCK
DB06616,Bosutinib,SmallMoleculeDrug,P12931,Proto-oncogene tyrosine-protein kinase Src
DB06616,Bosutinib,SmallMoleculeDrug,P24941,Cyclin-dependent kinase 2
DB06616,Bosutinib,SmallMoleculeDrug,Q02750,Dual specificity mitogen-activated protein kinase kinase 1
DB06616,Bosutinib,SmallMoleculeDrug,P36507,Dual specificity mitogen-activated protein kinase kinase 2
DB06616,Bosutinib,SmallMoleculeDrug,Q9Y2U5,Mitogen-activated protein kinase kinase kinase 2
DB06616,Bosutinib,SmallMoleculeDrug,Q13555,Calcium/calmodulin-dependent protein kinase type II subunit gamma
DB06623,Flupirtine,SmallMoleculeDrug,P08913,Alpha-2A adrenergic receptor
DB06626,Axitinib,SmallMoleculeDrug,P17948,Vascular endothelial growth factor receptor 1
DB06626,Axitinib,SmallMoleculeDrug,P35968,Vascular endothelial growth factor receptor 2
DB06626,Axitinib,SmallMoleculeDrug,P35916,Vascular endothelial growth factor receptor 3
DB06634,Casopitant,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB06634,Casopitant,SmallMoleculeDrug,P25103,Substance-P receptor
DB06635,Otamixaban,SmallMoleculeDrug,P00742,Coagulation factor X
DB06637,Dalfampridine,SmallMoleculeDrug,Q09470,Potassium voltage-gated channel subfamily A member 1
DB06637,Dalfampridine,SmallMoleculeDrug,P16389,Potassium voltage-gated channel subfamily A member 2
DB06637,Dalfampridine,SmallMoleculeDrug,P22001,Potassium voltage-gated channel subfamily A member 3
DB06637,Dalfampridine,SmallMoleculeDrug,P22459,Potassium voltage-gated channel subfamily A member 4
DB06637,Dalfampridine,SmallMoleculeDrug,P22460,Potassium voltage-gated channel subfamily A member 5
DB06637,Dalfampridine,SmallMoleculeDrug,P17658,Potassium voltage-gated channel subfamily A member 6
DB06637,Dalfampridine,SmallMoleculeDrug,Q96RP8,Potassium voltage-gated channel subfamily A member 7
DB06637,Dalfampridine,SmallMoleculeDrug,Q16322,Potassium voltage-gated channel subfamily A member 10
DB06637,Dalfampridine,SmallMoleculeDrug,Q14721,Potassium voltage-gated channel subfamily B member 1
DB06637,Dalfampridine,SmallMoleculeDrug,Q92953,Potassium voltage-gated channel subfamily B member 2
DB06637,Dalfampridine,SmallMoleculeDrug,P48547,Potassium voltage-gated channel subfamily C member 1
DB06637,Dalfampridine,SmallMoleculeDrug,Q96PR1,Potassium voltage-gated channel subfamily C member 2
DB06637,Dalfampridine,SmallMoleculeDrug,Q14003,Potassium voltage-gated channel subfamily C member 3
DB06637,Dalfampridine,SmallMoleculeDrug,Q9NSA2,Potassium voltage-gated channel subfamily D member 1
DB06637,Dalfampridine,SmallMoleculeDrug,Q9NZV8,Potassium voltage-gated channel subfamily D member 2
DB06637,Dalfampridine,SmallMoleculeDrug,Q9UK17,Potassium voltage-gated channel subfamily D member 3
DB06641,Perifosine,SmallMoleculeDrug,P31749,RAC-alpha serine/threonine-protein kinase
DB06641,Perifosine,SmallMoleculeDrug,P28482,Mitogen-activated protein kinase 1
DB06641,Perifosine,SmallMoleculeDrug,P17252,Protein kinase C alpha type
DB06642,Bevasiranib,BiotechDrug,P15692,Vascular endothelial growth factor A
DB06643,Denosumab,BiotechDrug,O14788,Tumor necrosis factor ligand superfamily member 11
DB06650,Ofatumumab,BiotechDrug,P11836,B-lymphocyte antigen CD20
DB06652,Vicriviroc,SmallMoleculeDrug,P51681,C-C chemokine receptor type 5
DB06654,Safinamide,SmallMoleculeDrug,P27338,Amine oxidase [flavin-containing] B
DB06655,Liraglutide,BiotechDrug,P43220,Glucagon-like peptide 1 receptor
DB06660,Saredutant,SmallMoleculeDrug,P21452,Substance-K receptor
DB06663,Pasireotide,SmallMoleculeDrug,P30872,Somatostatin receptor type 1
DB06663,Pasireotide,SmallMoleculeDrug,P30874,Somatostatin receptor type 2
DB06663,Pasireotide,SmallMoleculeDrug,P32745,Somatostatin receptor type 3
DB06663,Pasireotide,SmallMoleculeDrug,P35346,Somatostatin receptor type 5
DB06670,Odanacatib,SmallMoleculeDrug,P43235,Cathepsin K
DB06674,Golimumab,BiotechDrug,P01375,Tumor necrosis factor
DB06677,Clazosentan,SmallMoleculeDrug,P25101,Endothelin-1 receptor
DB06678,Esmirtazapine,SmallMoleculeDrug,P35367,Histamine H1 receptor
DB06678,Esmirtazapine,SmallMoleculeDrug,P28223,5-hydroxytryptamine receptor 2A
DB06678,Esmirtazapine,SmallMoleculeDrug,P41595,5-hydroxytryptamine receptor 2B
DB06678,Esmirtazapine,SmallMoleculeDrug,P28335,5-hydroxytryptamine receptor 2C
DB06678,Esmirtazapine,SmallMoleculeDrug,P08913,Alpha-2A adrenergic receptor
DB06678,Esmirtazapine,SmallMoleculeDrug,P18089,Alpha-2B adrenergic receptor
DB06678,Esmirtazapine,SmallMoleculeDrug,P18825,Alpha-2C adrenergic receptor
DB06680,Asoprisnil,SmallMoleculeDrug,P06401,Progesterone receptor
DB06681,Belatacept,BiotechDrug,P42081,T-lymphocyte activation antigen CD86
DB06681,Belatacept,BiotechDrug,P33681,T-lymphocyte activation antigen CD80
DB06684,Vilazodone,SmallMoleculeDrug,P08908,5-hydroxytryptamine receptor 1A
DB06688,Sipuleucel-T,BiotechDrug,P15309,Prostatic acid phosphatase
DB06689,Ethanolamine oleate,SmallMoleculeDrug,P00748,Coagulation factor XII
DB06691,Mepyramine,SmallMoleculeDrug,P35367,Histamine H1 receptor
DB06692,Aprotinin,BiotechDrug,P07477,Trypsin-1
DB06692,Aprotinin,BiotechDrug,P17538,Chymotrypsinogen B
DB06692,Aprotinin,BiotechDrug,P00747,Plasminogen
DB06692,Aprotinin,BiotechDrug,P06870,Kallikrein-1
DB06693,Mevastatin,SmallMoleculeDrug,P04035,3-hydroxy-3-methylglutaryl-coenzyme A reductase
DB06694,Xylometazoline,SmallMoleculeDrug,P35348,Alpha-1A adrenergic receptor
DB06694,Xylometazoline,SmallMoleculeDrug,P08913,Alpha-2A adrenergic receptor
DB06694,Xylometazoline,SmallMoleculeDrug,P18089,Alpha-2B adrenergic receptor
DB06694,Xylometazoline,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor
DB06694,Xylometazoline,SmallMoleculeDrug,P25100,Alpha-1D adrenergic receptor
DB06694,Xylometazoline,SmallMoleculeDrug,P18825,Alpha-2C adrenergic receptor
DB06695,Dabigatran etexilate,SmallMoleculeDrug,P00734,Prothrombin
DB06696,Arbekacin,SmallMoleculeDrug,P0A7S3,30S ribosomal protein S12
DB06698,Betahistine,SmallMoleculeDrug,P35367,Histamine H1 receptor
DB06698,Betahistine,SmallMoleculeDrug,Q9Y5N1,Histamine H3 receptor
DB06699,Degarelix,SmallMoleculeDrug,P30968,Gonadotropin-releasing hormone receptor
DB06700,Desvenlafaxine,SmallMoleculeDrug,P31645,Sodium-dependent serotonin transporter
DB06700,Desvenlafaxine,SmallMoleculeDrug,P23975,Sodium-dependent noradrenaline transporter
DB06701,Dexmethylphenidate,SmallMoleculeDrug,Q01959,Sodium-dependent dopamine transporter
DB06701,Dexmethylphenidate,SmallMoleculeDrug,P23975,Sodium-dependent noradrenaline transporter
DB06701,Dexmethylphenidate,SmallMoleculeDrug,P31645,Sodium-dependent serotonin transporter
DB06702,Fesoterodine,SmallMoleculeDrug,P20309,Muscarinic acetylcholine receptor M3
DB06702,Fesoterodine,SmallMoleculeDrug,P08173,Muscarinic acetylcholine receptor M4
DB06702,Fesoterodine,SmallMoleculeDrug,P11229,Muscarinic acetylcholine receptor M1
DB06702,Fesoterodine,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2
DB06702,Fesoterodine,SmallMoleculeDrug,P08912,Muscarinic acetylcholine receptor M5
DB06706,Isometheptene,SmallMoleculeDrug,P35348,Alpha-1A adrenergic receptor
DB06706,Isometheptene,SmallMoleculeDrug,Q05940,Synaptic vesicular amine transporter
DB06707,Levonordefrin,SmallMoleculeDrug,P08913,Alpha-2A adrenergic receptor
DB06707,Levonordefrin,SmallMoleculeDrug,P18089,Alpha-2B adrenergic receptor
DB06707,Levonordefrin,SmallMoleculeDrug,P18825,Alpha-2C adrenergic receptor
DB06709,Methacholine,SmallMoleculeDrug,P20309,Muscarinic acetylcholine receptor M3
DB06710,Methyltestosterone,SmallMoleculeDrug,P10275,Androgen receptor
DB06710,Methyltestosterone,SmallMoleculeDrug,P03372,Estrogen receptor
DB06711,Naphazoline,SmallMoleculeDrug,P35348,Alpha-1A adrenergic receptor
DB06711,Naphazoline,SmallMoleculeDrug,P08913,Alpha-2A adrenergic receptor
DB06712,Nilvadipine,SmallMoleculeDrug,Q13936,Voltage-dependent L-type calcium channel subunit alpha-1C
DB06712,Nilvadipine,SmallMoleculeDrug,P54289,Voltage-dependent calcium channel subunit alpha-2/delta-1
DB06712,Nilvadipine,SmallMoleculeDrug,Q08289,Voltage-dependent L-type calcium channel subunit beta-2
DB06712,Nilvadipine,SmallMoleculeDrug,Q01668,Voltage-dependent L-type calcium channel subunit alpha-1D
DB06712,Nilvadipine,SmallMoleculeDrug,Q13698,Voltage-dependent L-type calcium channel subunit alpha-1S
DB06712,Nilvadipine,SmallMoleculeDrug,Q8IZS8,Voltage-dependent calcium channel subunit alpha-2/delta-3
DB06713,Norelgestromin,SmallMoleculeDrug,P06401,Progesterone receptor
DB06713,Norelgestromin,SmallMoleculeDrug,P02768,Serum albumin
DB06713,Norelgestromin,SmallMoleculeDrug,P10275,Androgen receptor
DB06714,Propylhexedrine,SmallMoleculeDrug,Q05940,Synaptic vesicular amine transporter
DB06714,Propylhexedrine,SmallMoleculeDrug,Q96RJ0,Trace amine-associated receptor 1
DB06716,Fospropofol,SmallMoleculeDrug,P47870,Gamma-aminobutyric acid receptor subunit beta-2
DB06716,Fospropofol,SmallMoleculeDrug,P28472,Gamma-aminobutyric acid receptor subunit beta-3
DB06719,Buserelin,BiotechDrug,P22888,Lutropin-choriogonadotropic hormone receptor
DB06719,Buserelin,BiotechDrug,P30968,Gonadotropin-releasing hormone receptor
DB06720,Velaglucerase alfa,BiotechDrug,P04062,Glucosylceramidase
DB06725,Lornoxicam,SmallMoleculeDrug,P23219,Prostaglandin G/H synthase 1
DB06725,Lornoxicam,SmallMoleculeDrug,P35354,Prostaglandin G/H synthase 2
DB06726,Bufuralol,SmallMoleculeDrug,P08588,Beta-1 adrenergic receptor
DB06726,Bufuralol,SmallMoleculeDrug,P07550,Beta-2 adrenergic receptor
DB06726,Bufuralol,SmallMoleculeDrug,P13945,Beta-3 adrenergic receptor
DB06728,Aniline,SmallMoleculeDrug,P06870,Kallikrein-1
DB06728,Aniline,SmallMoleculeDrug,P02768,Serum albumin
DB06729,Sulfaphenazole,SmallMoleculeDrug,P0AC13,Dihydropteroate synthase
DB06730,Gestodene,SmallMoleculeDrug,P06401,Progesterone receptor
DB06732,beta-Naphthoflavone,SmallMoleculeDrug,P03372,Estrogen receptor
DB06732,beta-Naphthoflavone,SmallMoleculeDrug,P11474,Steroid hormone receptor ERR1
